stage,seed,radius,width,method,normalized_regret,regret,target_mse,normal_contribution,test_cost,rare_cost,common_cost,rare_axis_span,student_boundary_fraction,weighted_distance,radial_slack
neural_information_transfer,12105,32.0,4,shuffled,0.17025003566708005,0.09897041392228972,0.13745890822540235,0.0,6.260920682250132,42.34144659234859,2.0947597383825545,0.9999971649036885,0.0,0.0989704139222897,0.0
neural_information_transfer,12105,32.0,4,weight,0.17025003566708005,0.09897041392228972,0.13745890822540235,0.0,6.260920682250132,42.34144659234859,2.0947597383825545,0.9999971649036885,0.0,0.0989704139222897,0.0
neural_information_transfer,12105,32.0,16,shuffled,0.000633085046738091,0.0003680274654755708,0.0005111492576049646,0.0,5.726907435200689,42.337777694898044,1.4995084727519743,1.0,0.0,0.0003680274654755746,0.0
neural_information_transfer,12105,32.0,16,point,0.000633085046738091,0.0003680274654755708,0.0005111492576049646,0.0,5.726907435200689,42.337777694898044,1.4995084727519743,1.0,0.0,0.0003680274654755746,0.0
neural_information_transfer,12105,32.0,16,restored,0.000633085046738091,0.0003680274654755708,0.0005111492576049646,0.0,5.726907435200689,42.337777694898044,1.4995084727519743,1.0,0.0,0.0003680274654755746,0.0
neural_information_transfer,12105,32.0,16,weight,0.000633085046738091,0.0003680274654755708,0.0005111492576049646,0.0,5.726907435200689,42.337777694898044,1.4995084727519743,1.0,0.0,0.0003680274654755746,0.0
neural_information_confirmation,12201,0.5,2,restored,0.433998701789965,0.04988155486166297,0.02224279021475291,0.03386674590704088,8.418547746586485,60.97846866264777,2.237558411027847,0.9999166976787451,0.2954305013020833,0.04240967627518116,0.007471878586481819
neural_information_confirmation,12201,0.5,2,shuffled,0.5491949158625993,0.06312160891809389,0.021696780777007946,0.04749992675864817,8.58382005629303,62.79459038775554,2.208692631228818,0.6048077131158134,0.15061442057291666,0.04936741057106836,0.013754198347025542
neural_information_confirmation,12201,0.5,2,weight,0.4904271776812307,0.05636715056580034,0.020475262689494123,0.04162496142936457,8.444963076045573,61.00332251135038,2.264157368919686,0.9999977556404627,0.09521484375,0.035831813007164134,0.0205353375586362
neural_information_confirmation,12201,0.5,2,point,0.4718166426889822,0.054228152411215994,0.020324748534342033,0.03959433346648973,8.434025571782332,61.01362816531711,2.250721692433495,0.9996375842607141,0.11918131510416666,0.036237765892685465,0.017990386518530525
neural_information_confirmation,12201,0.5,4,weight,0.31683031539749196,0.036414829570127066,0.015150485464212101,0.025506480035894355,8.28125849864628,60.99334261964406,2.082374936258818,0.9999637647501652,0.16621907552083331,0.02591584599396113,0.010498983576165941
neural_information_confirmation,12201,0.5,4,shuffled,0.3568076254504958,0.04100961378585426,0.015825821580634898,0.029615022247797135,8.414654138657866,62.52148509933593,2.051749870157935,0.6184528977637997,0.45648193359375,0.03886867640697465,0.0021409373788796038
neural_information_confirmation,12201,0.5,4,restored,0.25059224985047424,0.028801770621132792,0.01487127410179686,0.01809445326783905,8.254159876517715,60.98099988457184,2.0535410379170815,0.9999776821248626,0.49790445963541663,0.027902131857416402,0.000899638763716391
neural_information_confirmation,12201,0.5,4,point,0.27896669751133396,0.03206298214510073,0.014616403498611985,0.021539171626100098,8.280079742682865,61.23003147511799,2.053223208800317,0.9344340664449946,0.3599853515625,0.02856012579565838,0.0035028563494423426
neural_information_confirmation,12201,0.5,16,point,0.00018523881770839753,2.1290386837384466e-05,5.751325904121027e-06,1.7149432186415834e-05,7.996651314858079,60.95855629738903,1.7683890918100995,1.0000000000000004,0.6979573567708333,2.1289984314263654e-05,4.0252311981025036e-10
neural_information_confirmation,12201,0.5,16,shuffled,0.03889557424218289,0.0044704551244862546,0.001468095404150464,0.0034134264334979196,8.03408343839044,61.09049443987905,1.7947074106573997,0.9999999999999998,0.6783243815104166,0.0038046053777184537,0.0006658497467678002
neural_information_confirmation,12201,0.5,16,weight,0.00041895417473435614,4.8152415123232815e-05,1.5239339391168085e-05,3.71800907615902e-05,7.996854075420585,60.95962729103059,1.7684897491101048,1.000000000000001,0.6948038736979166,4.814417927509542e-05,8.235848136247402e-09
neural_information_confirmation,12201,0.5,16,restored,0.00012673855848007362,1.4566671125600242e-05,4.407875738098085e-06,1.1393000594168074e-05,7.996601130236909,60.95866674990142,1.7683200164373454,1.0000000000000009,0.6965128580729166,1.4565471776120716e-05,1.19934947847059e-09
neural_information_confirmation,12201,2.0,2,point,0.39046684116803704,0.11925505053158754,0.1271337344010675,0.027718761762818935,7.521104425946265,52.576295130832975,2.2226631725202974,0.9999573544539303,0.07023111979166666,0.10387349120946887,0.01538155932211869
neural_information_confirmation,12201,2.0,2,shuffled,0.3947610309542461,0.12056656732623952,0.12780337067299768,0.02854814044168121,7.530802358696981,52.660861055864544,2.2235567110900996,0.9928829724771258,0.06410725911458333,0.1048804691376686,0.015686098188570922
neural_information_confirmation,12201,2.0,2,restored,0.37201544958178434,0.11361968946119712,0.1279093487778906,0.021524958341115886,7.4689660572434216,52.043808255849726,2.2270132639011804,0.9999970216050589,0.06978352864583333,0.10365155152352425,0.009968137937672875
neural_information_confirmation,12201,2.0,2,weight,0.3824286769452716,0.1168000618372862,0.12764454241849876,0.024895991295967083,7.48959354924491,52.28075501815887,2.22220184580646,0.9999981189495497,0.06292724609375,0.10354847036053713,0.013251591476749064
neural_information_confirmation,12201,2.0,4,restored,0.27295361373602467,0.08336456151179483,0.09404050178144305,0.015655400229155812,7.296625062812817,52.16218935306521,2.020483668788593,0.9999950598381168,0.10343424479166666,0.07769106302382389,0.0056734984879709335
neural_information_confirmation,12201,2.0,4,shuffled,0.2720378984536518,0.08308488687426287,0.09053220858174618,0.017901696695405603,7.293418237832653,52.383613909635045,1.9908604385020041,0.9964295503359346,0.09202067057291666,0.07713091173351178,0.005953975140751102
neural_information_confirmation,12201,2.0,4,point,0.2625820455495648,0.08019691253943104,0.08737296113570926,0.017288380521720364,7.287171585788952,52.38105294417332,1.9841803537388405,0.9999225029548311,0.09238688151041666,0.07170948448270667,0.008487428056724365
neural_information_confirmation,12201,2.0,4,weight,0.2683962198960357,0.08197265783297172,0.0919433605296431,0.015773438251628694,7.27831743833071,52.123122266142445,2.0046173344325213,0.9999983616135288,0.09698486328125,0.07558553495842867,0.006387122874543069
neural_information_confirmation,12201,2.0,16,restored,0.00014153091142698763,4.3225888127958865e-05,4.0225862728863245e-05,1.4263266963180556e-05,6.811413338516891,52.02727526082985,1.4940773252789952,1.0000000000000013,0.21207682291666666,4.321631756058474e-05,9.570567377623826e-09
neural_information_confirmation,12201,2.0,16,shuffled,0.0031950782311514457,0.0009758298931825697,0.0010795198807253322,0.00019857557906033407,6.813523050892149,52.01987727025619,1.49730513314429,1.0,0.20792643229166666,0.0009445003172774398,3.132957590513388e-05
neural_information_confirmation,12201,2.0,16,weight,0.0003194988847045397,9.758025937938388e-05,9.831130859528378e-05,2.6796117190782034e-05,6.811563800005983,52.027600723834624,1.4942072067808414,1.0000000000000009,0.21185302734375,9.750813610227699e-05,7.212327710974448e-08
neural_information_confirmation,12201,2.0,16,point,5.744027503392651e-05,1.754321284037351e-05,1.0690132095943546e-05,9.846317731297017e-06,6.811382137042024,52.027330109687036,1.494036004378996,1.0000000000000002,0.21201578776041666,1.754094891068426e-05,2.2639296924927556e-09
neural_information_confirmation,12201,32.0,2,point,0.3877295086317735,0.23013866302315614,0.31963703197660565,0.0,6.807280132776428,45.74333087912166,2.228443060013864,0.9999992089152192,0.0,0.23013866302315614,0.0
neural_information_confirmation,12201,32.0,2,weight,0.3877295086317735,0.23013866302315614,0.31963703197660565,0.0,6.807280132776428,45.74333087912166,2.228443060013864,0.9999992089152192,0.0,0.23013866302315614,0.0
neural_information_confirmation,12201,32.0,2,restored,0.3877295086317735,0.23013866302315614,0.31963703197660565,0.0,6.807280132776428,45.74333087912166,2.228443060013864,0.9999992089152192,0.0,0.23013866302315614,0.0
neural_information_confirmation,12201,32.0,2,shuffled,0.3877295086317735,0.23013866302315614,0.31963703197660565,0.0,6.807280132776428,45.74333087912166,2.228443060013864,0.9999992089152192,0.0,0.23013866302315614,0.0
neural_information_confirmation,12201,32.0,4,restored,0.16622184933028122,0.09866175598834107,0.13703021665047369,0.0,6.376586708801172,42.6739697760504,2.1080540752447146,0.999999228294845,0.0,0.09866175598834107,0.0
neural_information_confirmation,12201,32.0,4,shuffled,0.16622184933028122,0.09866175598834107,0.13703021665047369,0.0,6.376586708801172,42.6739697760504,2.1080540752447146,0.999999228294845,0.0,0.09866175598834107,0.0
neural_information_confirmation,12201,32.0,4,point,0.16622184933028122,0.09866175598834107,0.13703021665047369,0.0,6.376586708801172,42.6739697760504,2.1080540752447146,0.999999228294845,0.0,0.09866175598834107,0.0
neural_information_confirmation,12201,32.0,4,weight,0.16622184933028122,0.09866175598834107,0.13703021665047369,0.0,6.376586708801172,42.6739697760504,2.1080540752447146,0.999999228294845,0.0,0.09866175598834107,0.0
neural_information_confirmation,12201,32.0,16,restored,0.0002214321988498006,0.00013143211713083087,0.00018254460712616074,0.0,5.847124556015374,42.67183752873109,1.51657850110665,1.0000000000000007,0.0,0.00013143211713083575,0.0
neural_information_confirmation,12201,32.0,16,shuffled,0.0002214321988498006,0.00013143211713083087,0.00018254460712616074,0.0,5.847124556015374,42.67183752873109,1.51657850110665,1.0000000000000007,0.0,0.00013143211713083575,0.0
neural_information_confirmation,12201,32.0,16,point,0.0002214321988498006,0.00013143211713083087,0.00018254460712616074,0.0,5.847124556015374,42.67183752873109,1.51657850110665,1.0000000000000007,0.0,0.00013143211713083575,0.0
neural_information_confirmation,12201,32.0,16,weight,0.0002214321988498006,0.00013143211713083087,0.00018254460712616074,0.0,5.847124556015374,42.67183752873109,1.51657850110665,1.0000000000000007,0.0,0.00013143211713083575,0.0
neural_information_confirmation,12202,0.5,2,point,0.48884630372850385,0.05445523471891722,0.02054426665557885,0.03966336272690044,7.956402037722862,61.50058978968968,2.24174271266831,0.9998556835246861,0.114501953125,0.03675769501396296,0.017697539704954256
neural_information_confirmation,12202,0.5,2,weight,0.5086926133103826,0.05666602252347373,0.02065666631152916,0.041793222779172724,7.966674591198208,61.47851193873521,2.2554679572405982,0.9999976703346622,0.08738199869791666,0.036160192718441675,0.02050582980503205
neural_information_confirmation,12202,0.5,2,shuffled,0.5556589234078246,0.06189785392064448,0.021398160216865525,0.0464911785645013,8.072537350587613,63.0437555746266,2.2055740437798868,0.6547425952784015,0.1295166015625,0.04673311954250712,0.015164734378137357
neural_information_confirmation,12202,0.5,2,restored,0.4520946068350885,0.050361264353620296,0.022625604481447077,0.03407082912697839,7.941954756866515,61.45132548862249,2.231011379659381,0.9998612672400585,0.2903035481770833,0.04319564123431561,0.007165623119304687
neural_information_confirmation,12202,0.5,4,restored,0.26622470408203314,0.029656210220243256,0.015142172235778817,0.018753846210482504,7.779656014418459,61.45948558136562,2.0505199217558996,0.9999833861777381,0.48307291666666663,0.02852036006684646,0.0011358501533967908
neural_information_confirmation,12202,0.5,4,point,0.3135410284346224,0.034927031599078256,0.014820385582330942,0.02425635397979998,7.838036879179786,62.20339894246373,2.0357353350033045,0.7929797072396634,0.37249755859375,0.03174657478788413,0.0031804568111941226
neural_information_confirmation,12202,0.5,4,weight,0.3279422031971358,0.036531256374717255,0.01533015155700176,0.025493547253675992,7.803302688344621,61.479029720631,2.0746044506377532,0.9999880990734096,0.16817220052083331,0.026381349114350475,0.010149907260366783
neural_information_confirmation,12202,0.5,4,shuffled,0.34935995317240054,0.03891709542711167,0.015748735956442744,0.027578005538472894,7.896444446950789,62.66016032269252,2.0516274323822974,0.743039376781776,0.43876139322916663,0.03541568208507496,0.0035014133420367176
neural_information_confirmation,12202,0.5,16,restored,0.00046257178608718124,5.152837403822527e-05,1.6776928648940888e-05,3.944898541098616e-05,7.5160411257194735,61.43304946952039,1.761591437580764,1.0000000000000002,0.6902262369791666,5.15162396901296e-05,1.2134348094424806e-08
neural_information_confirmation,12202,0.5,16,shuffled,0.040136274032463705,0.004470996725372504,0.0016387871777195245,0.0032910699574144444,7.5527995277252735,61.50921540353259,1.7941439560030659,1.000000000000001,0.6784871419270833,0.004251899121811443,0.00021909760356106004
neural_information_confirmation,12202,0.5,16,weight,0.0002867506893314778,3.194271077485585e-05,9.578125252320216e-06,2.504646059318351e-05,7.515865300876385,61.43217158401193,1.7614905422061478,1.0000000000000007,0.6917317708333333,3.193998020292667e-05,2.730571927908851e-09
neural_information_confirmation,12202,0.5,16,point,0.00017247496727249476,1.9212919795702296e-05,5.124478501145269e-06,1.5523295274876043e-05,7.515801457926483,61.43179897196903,1.7614596535366414,1.0000000000000004,0.6939697265625,1.9212499582391184e-05,4.202133099418857e-10
neural_information_confirmation,12202,2.0,2,restored,0.39149999169442096,0.11450869576794212,0.12892600571186713,0.021681971655397803,7.066181783834004,52.47076682377479,2.2202452556587504,0.9999981332271801,0.06437174479166666,0.10438191200902515,0.010126783758916987
neural_information_confirmation,12202,2.0,2,shuffled,0.40989870230652475,0.11989008121034142,0.12852490216727386,0.02735215164990424,7.115445558003801,53.01874748289663,2.2162820183300185,0.9963541670829931,0.06258138020833333,0.10502106717654731,0.014869014033794129
neural_information_confirmation,12202,2.0,2,weight,0.40210935826166244,0.11761179858866218,0.1287902369742122,0.024882827967229366,7.0861552293375984,52.71814952947029,2.2159477857946612,0.9999987429924712,0.05718994140625,0.10441223140247463,0.013199567186187557
neural_information_confirmation,12202,2.0,2,point,0.40912161297817623,0.11966279260913544,0.12832791945868172,0.027266690598884608,7.113786363613944,53.00008852770819,2.216437172904074,0.9999735308584572,0.0638427734375,0.10468944296306226,0.014973349646073178
neural_information_confirmation,12202,2.0,4,point,0.2756337948034499,0.08061932828123074,0.08906873593189252,0.016489838410268118,6.873123360893312,52.725822102210365,1.979360593311514,0.9999579955830408,0.092041015625,0.07497733264713013,0.0056419956341006005
neural_information_confirmation,12202,2.0,4,shuffled,0.28731519121493365,0.08403598599822856,0.09084338708711928,0.018628747295502672,6.897546393657058,52.936977069680005,1.9838541166970305,0.998013148249443,0.0958251953125,0.07822032991040381,0.005815656087824758
neural_information_confirmation,12202,2.0,4,weight,0.3226879417490007,0.09438205908969961,0.10719430519712847,0.017202159347767094,6.949345437725974,52.4535057859834,2.092781444869535,0.9999875624807776,0.08074951171875,0.08675808263127982,0.00762397645841977
neural_information_confirmation,12202,2.0,4,restored,0.3224272143614151,0.09430579969318165,0.10816644741690247,0.016425957553011857,6.958811743529204,52.45169701514927,2.1034511160528666,0.999996335333455,0.08797200520833333,0.08778042919663023,0.0065253704965514145
neural_information_confirmation,12202,2.0,16,restored,0.00034720919123589134,0.00010155420814950299,9.976965818695898e-05,2.972005425489487e-05,6.403204522700676,52.451425252119556,1.4885741017008227,1.0000000000000022,0.20660400390625,0.00010150146225634831,5.274589315713467e-08
neural_information_confirmation,12202,2.0,16,shuffled,0.0029819732229570493,0.0008721886891948166,0.0009520211823404618,0.00018673343790968707,6.406145729454228,52.456234760466536,1.4913159085274885,1.0000000000000013,0.2064208984375,0.0008719383327476004,2.5035644721961246e-07
neural_information_confirmation,12202,2.0,16,point,7.03744734921386e-07,2.0583625404596002e-07,1.6401310962654177e-07,8.77468151171577e-08,6.402991949606093,52.44997136811676,1.4884940111268408,1.0000000000000009,0.20676676432291666,2.058963170951157e-07,-6.00630466811771e-11
neural_information_confirmation,12202,2.0,16,weight,0.0002810772542127981,8.221146991763904e-05,7.689298134825629e-05,2.6848523346897937e-05,6.40325666591345,52.45171003612847,1.4886014156473253,1.0000000000000004,0.20682779947916666,8.217886632959847e-05,3.26035880442194e-08
neural_information_confirmation,12202,32.0,2,point,0.3946623555978879,0.22079666494546563,0.30666203464647995,0.0,6.452140452196512,46.09241942902654,2.2214162706650717,0.9999969829113431,0.0,0.2207966649454656,0.0
neural_information_confirmation,12202,32.0,2,weight,0.3946623555978879,0.22079666494546563,0.30666203464647995,0.0,6.452140452196512,46.09241942902654,2.2214162706650717,0.9999969829113431,0.0,0.2207966649454656,0.0
neural_information_confirmation,12202,32.0,2,restored,0.3946623555978879,0.22079666494546563,0.30666203464647995,0.0,6.452140452196512,46.09241942902654,2.2214162706650717,0.9999969829113431,0.0,0.2207966649454656,0.0
neural_information_confirmation,12202,32.0,2,shuffled,0.3946623555978879,0.22079666494546563,0.30666203464647995,0.0,6.452140452196512,46.09241942902654,2.2214162706650717,0.9999969829113431,0.0,0.2207966649454656,0.0
neural_information_confirmation,12202,32.0,4,restored,0.17844850668930062,0.09983428767054937,0.13865873287576302,0.0,6.049516709597537,42.99327462641033,2.1065865887812576,0.9999843087471447,0.0,0.09983428767054937,0.0
neural_information_confirmation,12202,32.0,4,point,0.17844850668930062,0.09983428767054937,0.13865873287576302,0.0,6.049516709597537,42.99327462641033,2.1065865887812576,0.9999843087471447,0.0,0.09983428767054937,0.0
neural_information_confirmation,12202,32.0,4,shuffled,0.17844850668930062,0.09983428767054937,0.13865873287576302,0.0,6.049516709597537,42.99327462641033,2.1065865887812576,0.9999843087471447,0.0,0.09983428767054937,0.0
neural_information_confirmation,12202,32.0,4,weight,0.17844850668930062,0.09983428767054937,0.13865873287576302,0.0,6.049516709597537,42.99327462641033,2.1065865887812576,0.9999843087471447,0.0,0.09983428767054937,0.0
neural_information_confirmation,12202,32.0,16,shuffled,0.00020574169512923863,0.00011510365627839918,0.00015986618927555648,0.0,5.511167747041819,42.99019937071781,1.5111089814779124,1.0000000000000007,0.0,0.00011510365627840068,0.0
neural_information_confirmation,12202,32.0,16,restored,0.00020574169512923863,0.00011510365627839918,0.00015986618927555648,0.0,5.511167747041819,42.99019937071781,1.5111089814779124,1.0000000000000007,0.0,0.00011510365627840068,0.0
neural_information_confirmation,12202,32.0,16,point,0.00020574169512923863,0.00011510365627839918,0.00015986618927555648,0.0,5.511167747041819,42.99019937071781,1.5111089814779124,1.0000000000000007,0.0,0.00011510365627840068,0.0
neural_information_confirmation,12202,32.0,16,weight,0.00020574169512923863,0.00011510365627839918,0.00015986618927555648,0.0,5.511167747041819,42.99019937071781,1.5111089814779124,1.0000000000000007,0.0,0.00011510365627840068,0.0
neural_information_confirmation,12203,0.5,2,shuffled,0.5995531307121671,0.06600180175173415,0.02115851330371548,0.050767672173059,7.894578066043883,61.9916311099851,2.1855503359005604,0.6601182321058852,0.09956868489583333,0.04639209837108169,0.019609703380652446
neural_information_confirmation,12203,0.5,2,restored,0.46208938694353274,0.05086910658343176,0.02237910763893447,0.03475614908339893,7.732160957409413,60.03479208225086,2.212504069470681,0.9999354589019628,0.27166748046875,0.04240903745753939,0.008460069125892365
neural_information_confirmation,12203,0.5,2,point,0.4959003418136664,0.05459118528849105,0.02058559272999939,0.03976955852289149,7.74501042804294,60.07834555881421,2.2221132522989295,0.9992314280291011,0.11079915364583333,0.03661754005480128,0.017973645233689776
neural_information_confirmation,12203,0.5,2,weight,0.5151509027109821,0.05671038313580293,0.02070093774300193,0.04180570796084153,7.7550744526164115,60.05964390204182,2.2352130073464154,0.9999822863440947,0.08669026692708333,0.036077302982546,0.020633080153256923
neural_information_confirmation,12203,0.5,4,shuffled,0.3368455923685584,0.03708164442748672,0.015423966799617196,0.025976388331762336,7.634253334101825,60.637047479409624,2.040706097714416,0.8584979471996874,0.31955973307291663,0.032717432541490246,0.004364211885996463
neural_information_confirmation,12203,0.5,4,point,0.31365091520326827,0.03452825857135664,0.014874304488000626,0.023818759339996193,7.620390917395371,60.71198700599836,2.0174721398936795,0.8106232753797783,0.3642578125,0.03132524635338241,0.0032030122179742366
neural_information_confirmation,12203,0.5,4,weight,0.33260454779445753,0.036614769068387884,0.01537089213276983,0.025547726732793603,7.590979884252205,60.04883291972099,2.0549419525738535,0.9999634124904495,0.16035970052083331,0.026279297513967993,0.01033547155441989
neural_information_confirmation,12203,0.5,4,restored,0.2713380109401819,0.02987024283321005,0.0152493832256668,0.018890686910729947,7.569680705390086,60.03964265070755,2.0323648833606316,0.9999857277126635,0.47629801432291663,0.02870393145539975,0.0011663113778102982
neural_information_confirmation,12203,0.5,16,restored,0.0005023864983717811,5.530521378296474e-05,1.7436346350854413e-05,4.275104441034808e-05,7.30499478097013,60.01738402276375,1.7420948636850269,0.9999999999999993,0.6891072591145833,5.5298584702167486e-05,6.629080796361812e-09
neural_information_confirmation,12203,0.5,16,point,0.0002703530780685196,2.9761816505660063e-05,8.381794992783679e-06,2.3726924110854072e-05,7.304803631193073,60.016157256543224,1.7420130056837857,1.0000000000000007,0.6920572916666666,2.976122160460503e-05,5.949010538375674e-10
neural_information_confirmation,12203,0.5,16,shuffled,0.036224755106571076,0.003987801885395948,0.0015096208336553747,0.0029008748851640774,7.331910155699664,60.03734234778744,1.7697444371824398,1.0000000000000009,0.6961873372395833,0.0039869798745075435,8.220108884044155e-07
neural_information_confirmation,12203,0.5,16,weight,0.00031844025140881317,3.505549261045722e-05,1.064126211243338e-05,2.7393783889503635e-05,7.304826785774736,60.016550837352916,1.7419970680508323,0.9999999999999994,0.6903279622395833,3.5052681780005474e-05,2.8108304507465363e-09
neural_information_confirmation,12203,2.0,2,point,0.41085672324794154,0.11825614971539838,0.12813609979932633,0.025998157859883388,6.91672346948609,51.641166773191735,2.1968159575430657,0.9999642473659763,0.06416829427083333,0.10410115653874974,0.014154993176648648
neural_information_confirmation,12203,2.0,2,weight,0.4037188407729953,0.11620166587505784,0.1285060110114688,0.023677337946800298,6.890486438653831,51.37399438615288,2.1960055729393564,0.9999951329541289,0.05891927083333333,0.1038419682079236,0.012359697667134234
neural_information_confirmation,12203,2.0,2,shuffled,0.42817563434733047,0.12324102066429377,0.12882390134455657,0.030487811696213007,6.962097587588066,52.09178333100597,2.1994235995512517,0.9975194012661576,0.06221516927083333,0.10592283882948017,0.017318181834813585
neural_information_confirmation,12203,2.0,2,restored,0.39561293901133654,0.1138685587891442,0.12856706584581068,0.021300271380160496,6.877996976654803,51.202269467351776,2.2003207165029774,0.9999957010692622,0.06502278645833333,0.10387922346455744,0.00998933532458677
neural_information_confirmation,12203,2.0,4,shuffled,0.2948048363614879,0.08485314440029015,0.09170293113363734,0.018827033984071272,6.717678494915272,51.70699938669827,1.9698176396690765,0.9989930649819557,0.09285481770833333,0.07901482560252493,0.005838318797765243
neural_information_confirmation,12203,2.0,4,restored,0.2928178636920509,0.08428123764014314,0.09486332781859419,0.015979641610755338,6.7081265701157315,51.390275438926516,1.9926825194531108,0.9999935191653594,0.09102376302083333,0.07868366057944136,0.0055975770607018015
neural_information_confirmation,12203,2.0,4,point,0.2753227873385549,0.07924566136385372,0.087930187599837,0.015935926291971082,6.68496160243351,51.45202701060273,1.960556049236705,0.9999903611927861,0.08534749348958333,0.0717539489518253,0.007491712412028437
neural_information_confirmation,12203,2.0,4,weight,0.2901146594683997,0.08350317924339523,0.09404492688359241,0.015790831887208666,6.694066442964487,51.30035701133737,1.986627951133503,0.9999978406202127,0.08707682291666666,0.07710888803077334,0.006394291212621873
neural_information_confirmation,12203,2.0,16,weight,0.0004437102134265302,0.00012771231054567393,0.00012512328768967242,3.762354340911207e-05,6.218757984126094,51.18512640392987,1.4733193735611068,0.9999999999999999,0.20379638671875,0.00012757392628185636,1.3838426382029318e-07
neural_information_confirmation,12203,2.0,16,shuffled,0.0035663131186941814,0.0010264854734816644,0.0011068155874919296,0.00022957825048747763,6.222793623461119,51.19376080697032,1.476869691274319,1.0000000000000007,0.20640055338541666,0.0010260640920002717,4.213814813957406e-07
neural_information_confirmation,12203,2.0,16,restored,0.0004687634382841588,0.00013492333507557886,0.0001337590682481661,3.861680593690153e-05,6.218739770912391,51.18479466317679,1.4733342478691054,1.0,0.20381673177083331,0.00013480204884729012,1.212862282913356e-07
neural_information_confirmation,12203,2.0,16,point,0.0005399613928612733,0.00015541611394345777,0.00015704669493974322,4.2342493586844976e-05,6.218765072581313,51.184321256161525,1.473412179793226,1.000000000000002,0.20357259114583331,0.0001552927992750662,1.2331466839436282e-07
neural_information_confirmation,12203,32.0,2,point,0.39236287772340717,0.21371291607341997,0.29682349454641654,0.0,6.2793813462181225,44.92584552708339,2.2009015905586566,0.9999982413325916,0.0,0.21371291607341994,0.0
neural_information_confirmation,12203,32.0,2,restored,0.39236287772340717,0.21371291607341997,0.29682349454641654,0.0,6.2793813462181225,44.92584552708339,2.2009015905586566,0.9999982413325916,0.0,0.21371291607341994,0.0
neural_information_confirmation,12203,32.0,2,weight,0.39236287772340717,0.21371291607341997,0.29682349454641654,0.0,6.2793813462181225,44.92584552708339,2.2009015905586566,0.9999982413325916,0.0,0.21371291607341994,0.0
neural_information_confirmation,12203,32.0,2,shuffled,0.39236287772340717,0.21371291607341997,0.29682349454641654,0.0,6.2793813462181225,44.92584552708339,2.2009015905586566,0.9999982413325916,0.0,0.21371291607341994,0.0
neural_information_confirmation,12203,32.0,4,point,0.1827496953088727,0.09954043186399593,0.13825059981110543,0.0,5.900828736816164,42.04350326132166,2.086581573771185,0.9999912961539621,0.0,0.09954043186399593,0.0
neural_information_confirmation,12203,32.0,4,restored,0.1827496953088727,0.09954043186399593,0.13825059981110543,0.0,5.900828736816164,42.04350326132166,2.086581573771185,0.9999912961539621,0.0,0.09954043186399593,0.0
neural_information_confirmation,12203,32.0,4,weight,0.1827496953088727,0.09954043186399593,0.13825059981110543,0.0,5.900828736816164,42.04350326132166,2.086581573771185,0.9999912961539621,0.0,0.09954043186399593,0.0
neural_information_confirmation,12203,32.0,4,shuffled,0.1827496953088727,0.09954043186399593,0.13825059981110543,0.0,5.900828736816164,42.04350326132166,2.086581573771185,0.9999912961539621,0.0,0.09954043186399593,0.0
neural_information_confirmation,12203,32.0,16,weight,0.0006472132759107067,0.0003525252881181436,0.0004896184557196478,0.0,5.365624821299724,42.03448283079491,1.4958479031586671,1.0000000000000007,0.0,0.00035252528811814655,0.0
neural_information_confirmation,12203,32.0,16,point,0.0006472132759107067,0.0003525252881181436,0.0004896184557196478,0.0,5.365624821299724,42.03448283079491,1.4958479031586671,1.0000000000000007,0.0,0.00035252528811814655,0.0
neural_information_confirmation,12203,32.0,16,shuffled,0.0006472132759107067,0.0003525252881181436,0.0004896184557196478,0.0,5.365624821299724,42.03448283079491,1.4958479031586671,1.0000000000000007,0.0,0.00035252528811814655,0.0
neural_information_confirmation,12203,32.0,16,restored,0.0006472132759107067,0.0003525252881181436,0.0004896184557196478,0.0,5.365624821299724,42.03448283079491,1.4958479031586671,1.0000000000000007,0.0,0.00035252528811814655,0.0
neural_information_confirmation,12204,0.5,2,point,0.4736572812360851,0.054159219187950525,0.02037354818978302,0.03949026449130674,8.297015303791026,59.98238880235789,2.2503762989136913,0.999741492885379,0.12209065755208333,0.03643637651619793,0.017722842671752587
neural_information_confirmation,12204,0.5,2,shuffled,0.625777195413759,0.07155301022880745,0.021518201188771596,0.056059905372891884,8.523455159223687,62.513283095575595,2.207219493912814,0.5193733044153082,0.13450113932291666,0.05146503161825945,0.020087978610547987
neural_information_confirmation,12204,0.5,2,restored,0.43981129175733774,0.05028917974080248,0.022177153605248218,0.03432162914502375,8.283291919475849,59.940891099214426,2.2399022145105225,0.9998413695968584,0.288818359375,0.04223880745967197,0.008050372281130497
neural_information_confirmation,12204,0.5,2,weight,0.49251169752072643,0.05631508273037496,0.02048908322809369,0.04156294280614749,8.3071646081519,59.962732076283544,2.2640125918365275,0.9999954055564723,0.09743245442708333,0.0358809286639034,0.020434154066471553
neural_information_confirmation,12204,0.5,4,restored,0.25711070014692994,0.029398713619445876,0.014965625932243782,0.018623462948230345,8.120313778434506,59.9428392569674,2.0576294505668717,0.9999780173344529,0.4895833333333333,0.028195640306247605,0.001203073313198272
neural_information_confirmation,12204,0.5,4,shuffled,0.34654938033540367,0.039625367523229524,0.015270091608269542,0.02863090156527546,8.23873732588985,61.04858738387319,2.0605465228151707,0.746103810009125,0.3465779622395833,0.034701981525019854,0.004923385998209675
